"4338","ingridparmentier","ECOLO","1289.jpg","Ingrid","Parmentier","1974-01-01","",\N
"4342","vincentmolenberg","ECOLO","1051.jpg","Vincent","Molenberg","1972-07-07","",\N
"4347","isabellevanlathem","ECOLO","1058.png","Isabelle","Vanlathem","1970-06-16","Ixelles",\N
"4356","aminatasambou","ECOLO","1173.jpg","Aminata","Sambou","1970-03-08","Molenbeek",\N
"4358","barbaraderadigues","ECOLO","1049.jpg","Barbara","de Radiguès","1974-08-08","Bruxelles",""
"4363","antoinebertrand","ECOLO","1078.jpg","Antoine","Bertrand","1986-09-02","",""
"4370","andreadam","cdH","2989.png","André","Adam","1963-04-01","VESQUEVILLE",""
"4372","pierrelouisuselding","cdH","2692.png","Pierre-Louis","Uselding",\N,"HABAY-la-NEUVE",""
"4377","valentinefalaise","cdH","1093.jpg","Valentine","Falaise","1996-01-01","Houyet",""
"4381","reneelardot","cdH","3169.jpg","Renée","Lardot",\N,"Ouffet",""
"4383","sebastiendirick","cdH","1056.jpg","Sébastien","Dirick","1990-07-05","Héron",""
"4385","pierremariehalut","Other party","2795.jpg","Pierre-Marie","Halut",\N,"Modave","Alderman (or Chair of CPAS)"
"4386","vincianepirmolin","cdH","4363.jpg","Vinciane","Pirmolin",\N,"Grâce-Hollogne",""
"4387","luclejeune","cdH","3087.jpg","Luc","Lejeune",\N,"Visé","Alderman (or Chair of CPAS)"
"4389","sergeernst","cdH","1186.jpg","Serge","Ernst","1966-11-18","Housse",""
"4396","michelfirket","cdH","2767.jpg","Michel","Firket",\N,"Liège","Alderman (or Chair of CPAS)"
"4411","pascalbaurain","cdH","4046.jpg","Pascal","Baurain",\N,"Saint-Ghislain","Alderman (or Chair of CPAS)"
"4415","isabellemoinnethoiret","cdH","1448.jpg","Isabelle","Moinnet-Joiret","1969-09-06","Eghezée","Walloon Parliament"
"4416","francoisesartopiette","cdH","4247.jpg","Françoise","Sarto-Piette","1956-11-08","SART-SAINT-LAURENT",""
"4420","clotildeleallopez","cdH","1633.jpg","Clotilde","Leal-Lopez","1961-09-06","Sambreville","Province or municipal councillor"
"4423","genevievelazaron","cdH","1686.jpg","Geneviève","Lazaron","1966-03-26","Jambes","Provincial executive"
"4424","francoisdesquesnes","cdH","1447.jpg","François","Desquesnes","1971-05-03","Casteau","Belgian Senate"
"4426","ogerbrassart","cdH","2758.jpg","Oger","Brassart",\N,"Lessines",""
"4427","carolinecharpentier","cdH","2751.jpg","Caroline","Charpentier",\N,"Mignault",""
"4433","lydiebeugnier","cdH","1401.jpg","Lydie","Beugnier","1979-04-08","",\N
"4436","carolinedesalle","cdH","1259.jpg","Caroline","Desalle","1978-10-17","ERQUELINNES",""
"4438","mariemonville","cdH","4358.jpg","Marie","Monville",\N,"Stoumont",""
"4439","fannymanset","cdH","1161.jpg","Fanny","Manset","1992-08-18","heusy",\N
"4440","didierhamers","cdH","1192.jpg","Didier","Hamers","1970-01-20","Dison",""
"4441","isabellestommen","cdH","3113.jpg","Isabelle","Dethier-Stommen","1970-12-29","Welkenraedt","Alderman (or Chair of CPAS)"
"4442","jonathandeckers","cdH","1123.jpg","Jonathan","Deckers","1996-01-01","",\N
"4443","valentinebourgeois","cdH","1069.jpg","Valentine","Bourgeois","1986-10-11","Theux",\N
"4444","benoitpitance","cdH","3070.jpg","Benoît","Pitance",\N,"",""
"4445","nivolasparent","ECOLO","1071.jpg","Nicolas","Parent","1982-06-09","",\N
"4446","londengosso","ECOLO","1162.jpg","Londé","Ngosso","1972-11-29","Schaerbeek",\N
"4447","pietdebruyn","N-VA","1508.jpg","Piet","De Bruyn","1968-04-02","Rotselaar","Belgian Senate"
"4453","maximegoffin","La Droite","1166.jpg","Maxime","GOFFIN","1992-08-08","Namur",""
"4455","pierreyvesdermagne","PS","1456.jpg","Pierre-Yves","Dermagne","1980-12-30","ROCHEFORT","Alderman (or Chair of CPAS)"
"4456","patrickadam","PS","2498.jpg","Patrick","Adam","1971-01-06","Noirefontaine","Provincial executive"
"4460","paulmeeus","Vlaams Belang","1212.jpg","Paul","Meeus","1957-01-02","Turnhout",\N
"4462","pietervanboxel","Vlaams Belang","1138.jpg","Pieter","Van Boxel","1982-08-15","Malle",\N
"4466","samvanrooy","Vlaams Belang","1128.jpg","Sam","van Rooy","1985-05-27","Deurne",\N
"4473","reccinovanlommel","Vlaams Belang","1133.jpg","Reccino","Van Lommel","1996-05-30","Turnhout",\N
"4476","anneloremertens","Vlaams Belang","1146.jpg","Annelore","Mertens","1990-11-27","Brasschaat",\N
"4478","miekedemoor","Vlaams Belang","1193.jpg","Mieke","De Moor","1955-01-17","Pulle",""
"4490","johanverwerft","Vlaams Belang","1367.png","Johan","Verwerft","1962-01-08","Hove",\N
"4501","jefleffelaer","Vlaams Belang","1127.jpg","Jef","Leffelaer","1957-01-08","Stabroek",""
"4512","davysnyders","Vlaams Belang","1423.jpg","Davy","Snyders","1976-01-05","Dilsen-Stokkem",""
"4523","sylviarombaut","Vlaams Belang","1111.jpg","Sylvia","Rombaut","1982-01-04","Temse",\N
"4525","freyjaderijcke","Vlaams Belang","1172.jpg","Freyja","De Rijcke","1991-04-30","Sint-Niklaas",""
"4539","olafevrard","Vlaams Belang","1132.jpg","Olaf","Evrard","1958-03-30","Nevele",""
"4540","stevencreyelman","Vlaams Belang","1265.jpg","Steven","Creyelman","1996-01-01","Buggenhout",""
"4544","kristofhebbrecht","Vlaams Belang","1171.jpg","Kristof","Hebbrecht","1993-03-24","Eeklo",""
"4562","jorisdevriendt","Vlaams Belang","1131.jpg","Joris","De Vriendt","1966-03-10","Scherpenheuvel-Zichem",""
"4576","kurtmalysse","Vlaams Belang","1153.jpg","Kurt","Malysse","1970-11-10","Wielsbeke",\N
"4588","heleneryckmans","ECOLO","1170.jpg","Hélène ","Ryckmans","1959-05-20","Cortil-Noirmont","Belgian Senate"
"4589","tomvangrieken","Vlaams Belang","1159.jpg","Tom","Van Grieken","1986-09-07","Mortsel","Flemish Parliament"
"4593","dannyneel","Vlaams Belang","1422.jpg","Danny","Neel","1973-06-13","Lille",\N
"4595","lucvanderschoepen","Vlaams Belang","1219.jpg","Luc","Van der Schoepen","1967-07-04","Brasschaat",\N
"4601","janclaessen","Vlaams Belang","4443.jpg","Jan","Claessen","1964-03-15","Deurne",""
"4604","timwillekens","Vlaams Belang","4448.jpg","Tim","Willekens",\N,"Brasschaat",""
"4607","christelengelen","Vlaams Belang","2374.jpg","Christel","Engelen","1965-11-07","Ranst",""
"4610","janvanwesembeeck","Vlaams Belang","1113.jpg","Jan","Van Wesembeeck","1967-01-13","Deurne",\N
"4634","veroniquebartels","Vlaams Belang","4464.jpg","Veronique","Bartels","1974-11-22","Heusden-Zolder",""
"4644","jeangeraerts","Vlaams Belang","4480.jpg","Jean","Geraerts","1947-09-03","Bilzen","Province or municipal councillor"
"4656","barbarabonte","Vlaams Belang","1544.jpg","Barbara","Bonte","1983-05-13","Sint-Martens-Latem","Flemish Parliament"
"4658","femkepieters","Vlaams Belang","1157.jpg","Femke","Pieters","1989-10-22","Sint-Niklaas",\N
"4659","reinoudvanstappen","Vlaams Belang","1379.jpg","Reinoud","Van Stappen","1987-01-21","Lebbeke",\N
"4660","chloedeschutter","Vlaams Belang","1135.png","Chloé","De Schutter","1992-09-11","Erpe-Mere",""
"4661","lenavanboven","Vlaams Belang","1288.jpg","Lena","Van Boven","1964-02-16","Lokeren",\N
"4666","alainspeeckaert","Vlaams Belang","1121.jpg","Alain","Speeckaert","1969-09-16","Evergem",\N
"4667","veroniquelenvain","Vlaams Belang","1137.png","Veronique","Lenvain","1974-09-23","Brakel",\N
"4670","geertneirynck","Vlaams Belang","1147.jpg","Geert","Neirynck","1973-04-21","Lovendegem",\N
"4672","carolinepersyn","Vlaams Belang","1297.jpg","Caroline","Persyn","1967-08-07","Destelbergen",\N
"4679","stephanbourlau","Vlaams Belang","1339.jpg","Stéphan","Bourlau","1996-01-01","Geraardsbergen",""
"4681","ortwindepoortere","Vlaams Belang","2684.jpg","Ortwin","Depoortere","1970-10-23","Gent","Flemish Parliament"
"4682","annemiepeetersmuyshondt","Vlaams Belang","1114.jpg","Annemie","Peeters-Muyshondt","1945-08-10","Temse",\N
"4698","nilsvanroy","Vlaams Belang","1165.jpg","Nils","Van Roy","1987-06-10","Dilbeek",""
"4706","annabelbruers","Vlaams Belang","1149.jpg","Annabel","Bruers","1972-03-16","Opwijk",""
"4737","wimvanoutryve","Vlaams Belang","1329.jpg","Wim","Vanoutryve","1973-09-22","Nieuwpoort",\N
"4738","kathymichiels","Vlaams Belang","1140.gif","Kathy","Michiels","1982-09-15","Wielsbeke",\N
"4747","poldenys","Vlaams Belang","1291.jpg","Pol","Denys","1958-05-27","Zedelgem",""
"4760","benoitlutgen","cdH","1142.jpg","Benoît","Lutgen","1970-03-10","Bastogne","Chair of a party"
"4762","antoinetanzilli","cdH","1251.jpg","Antoine","Tanzilli","1980-08-11","Charleroi",\N
"4764","clauderolin","cdH","1471.jpg","Claude","ROLIN","1957-05-26","Bertrix","European Parliament"
"4765","paulfurlan","PS","1150.jpg","Paul","Furlan","1962-11-03","Biercée","Walloon Government"
"4766","francoisemainguet","PVDA-PTB","1185.jpg","Françoise","Mainguet","1963-08-26","Houffalize",\N
"4767","nicolasmartin","PS","1459.jpg","Nicolas","Martin","1976-10-08","Mons","Alderman (or Chair of CPAS)"
"4768","joellemilquet","cdH","1155.jpg","Joëlle","Milquet","1961-02-17","Bruxelles","Province or municipal councillor"
"4775","pascaljacquiez","MR","1967.jpg","Pascal","Jacquiez",\N,"Doische","Mayor"
"4779","sophielecron","PVDA-PTB","1277.jpg","Sophie","Lecron","1983-01-29","Liège",""
"4781","kjellsegers","Pirates","1181.jpg","Kjell","Segers","1987-05-09","Antwerpen",\N
"4783","sammygeerts","Pirates","1174.jpg","Sammy","Geerts","1989-09-26","",""
"4784","jonasdegrave","Pirates","1182.jpg","Jonas","Degrave","1989-10-06","Wijtschate",""
"4787","christophecop","Pirates","1175.jpg","Christophe","Cop","1979-04-13","Antwerpen",""
"4788","klaasmensaert","Pirates","1183.jpg","Klaas","Mensaert","1996-01-01","Gent",\N
"4790","paulthunissen","Pirates","2368.jpg","Paul","Thunissen","1950-02-16","VIVEGNIS",""
"4793","geoffreylepers","MR","1184.jpg","Geoffrey","Lepers","1975-08-29","Jette","Alderman (or Chair of CPAS)"
"4795","jacquelinegalant","MR","1178.jpg","Jacqueline","Galant","1974-03-18","Jurbise","Mayor"
"4796","nordinesaidi","Other party","1230.jpg","Nordine","Saïdi","1978-05-09","Anderlecht",""
"4798","jacqueslegrand","La Droite","1239.jpg","Jacques","Legrand","1948-03-18","Vresse-sur-Semois",""
"4801","francoisroosens","MR","1306.jpg","François","Roosens","1976-07-25","Villerot",\N
"4803","christinemouillard","MG","1254.jpg","Christine","MOUILLARD","1968-03-03","",\N
"4804","joeldachelet","MG","1231.jpg","Joël","DACHELET","1969-07-24","Noiseux",""
"4805","alysonnesalmon","MG","1235.jpg","Alysonne","SALMON","1990-07-18","",\N
"4807","jonasdekoning","Pirates","1279.jpg","Jonas","De Koning","1991-10-28","Sint-Niklaas",""
"4810","elkenys","Pirates","1293.jpg","Elke","NYS","1990-12-05","Sint-Katelijne-Waver",\N
"4817","eddyvandeputte","Pirates","1249.jpg","Eddy","Van de Putte","1953-12-29","Kortrijk",""
"4819","bendecat","Pirates","1299.png","Ben","DE CAT","1962-01-01","Roeselare",""
"4821","jochensaelens","Pirates","1284.jpg","Jochen","SAELENS","1981-09-06","Gent",\N
"4825","davidknapen","Pirates","1266.png","David","Knapen","1987-04-16","",""
"4829","marciacollignon","Pirates","1304.jpg","Marcia","COLLIGNON","1962-01-27","Hamme - Merchtem",""
"4830","noemidequan","Pirates","1262.jpg","Noémi","DEQUAN","1985-01-02","Saint-Vaast",""
"4831","francoisrose","Pirates","1292.jpg","François","Rose","1972-04-08","",""
"4833","coralinedrossart","Pirates","1298.jpg","Coraline","DROSSART","1983-05-09","Kain",""
"4834","dannyserraguerreiro","Pirates","1347.jpg","Danny","Serra Guerreiro","1988-05-19","La Louvière",""
"4837","auroredelfosse","Pirates","1336.png","Aurore","DELFOSSE","1975-01-30","Tournai",""
"4838","coralineplumat","Pirates","1286.jpg","Coraline","PLUMAT","1993-04-08","",\N
"4839","renaudvaneeckhout","Pirates","1261.jpg","Renaud","VAN EECKHOUT","1985-04-12","",\N
"4841","hanielboud","Pirates","1425.jpg","Hani","EL BOUD","1987-05-29","",""
"4844","marouanelmoussaoui","Pirates","1414.jpg","Marouan","EL MOUSSAOUI","1976-06-26","",\N
"4851","kevinhauzeur","Pirates","1269.jpg","Kevin","Hauzeur","1986-06-11","",""
"4858","paulbossu","Pirates","1260.jpg","Paul","Bossu","1974-04-18","",""
"4859","christianbinet","MG","1290.jpg","Christian","Binet","1969-04-20","Athus",""
"4860","fadilalaanan","PS","1712.jpg","Fadila","Laanan","1967-07-29","Anderlecht","Brussels Goverment"
"4861","cedriclecocq","PVDA-PTB","1294.jpg","Cédric","Lecocq","1983-08-03","Leval-Trahegnies",""
"4878","fabianculot","MR","1317.jpg","Fabian","Culot","1979-05-11","Seraing",""
"4880","juliedepauw","PS","1315.jpg","Julie","De Pauw","1978-08-17","Saint-Josse-ten-Noode",""
"4883","romaindereusme","PS","3156.jpg","Romain ","De Reusme","1986-12-24","","Alderman (or Chair of CPAS)"
"4886","ericmassin","PS","1376.jpg","Eric","Massin","1963-06-09","Gilly","Alderman (or Chair of CPAS)"
"4887","yoannfrederic","PS","1321.jpg","Yoann","FREDERIC","1996-01-01","Spa",""
"4890","emilievandenberg","PS","1312.jpg","Emilie","Vandenberg","1983-03-10","Ottignies-LLN",\N
"4892","carolinedesir","PS","1308.jpg","Caroline","Désir","1976-10-20","Bruxelles","Parliament of the French Community"
"4893","annietaulet","PS","1314.jpg","Annie","Taulet","1955-06-26","Saint-Ghislain","Provincial executive"
"4894","eddyfontaine","PS","4242.jpg","Eddy","Fontaine","1964-06-28","Couvin",""
"4896","hichamimane","PS","1333.jpg","Hicham","Imane","1975-07-29","Couillet","Walloon Parliament"
"4897","zoeistazslangen","PS","1325.jpg","Zoé","Istaz-Slangen","1989-11-10","Loncin",""
"4899","faouziahariche","PS","4191.jpg","Faouzia","Hariche",\N,"Bruxelles",""
"4900","fabricedreze","MR","1326.jpg","Fabrice ","DREZE","1972-11-17","Liège",""
"4902","mouradmetioui","PS","1332.jpg","Mourad","Metioui","1967-07-20","",\N
"4903","natachaverstraeten","PS","2523.jpg","Natacha","verstraeten","1966-09-10","Chaumont","Alderman (or Chair of CPAS)"
"4905","claudelottin","ECOLO","2624.jpg","Claude","Lottin","1958-06-11","florennes","Alderman (or Chair of CPAS)"
"4911","annemieturtelboom","Open VLD","1334.jpg","Annemie","Turtelboom","1967-11-22","Puurs","Flemish Goverment"
"4912","johncrombez","sp.a","1335.jpg","John","Crombez","1973-09-19","Oostende","Chair of a party"
"4917","taniacarpels","B.U.B.","1346.jpg","Tania","Carpels","1961-01-09","Knokke-Heist",\N
"4921","joeripen","B.U.B.","1432.jpg","Joeri","Pen","1980-05-29","Lier",\N
"4923","stephaniegrisard","VEGA","1378.jpg","Stéphanie","Grisard ","1982-07-09","",""
"4924","thierrybingen","VEGA","1350.jpg","Thierry","Bingen","1949-10-29","",\N
"4927","marieclairehames","VEGA","1364.jpg","Marie-Claire","Hames","1955-09-11","Verviers",""
"4928","didierbrissa","VEGA","1430.jpg","Didier","Brissa","1970-03-26","",""
"4929","gwenaellemartin","VEGA","1402.jpg","Gwenaëlle","Martin","1986-10-21","",\N
"4932","pierreergo","VEGA","1433.jpg","Pierre","Ergo","1947-05-06","",""
"4935","adrienrosman","VEGA","1359.jpg","Adrien","Rosman","1977-07-20","THYNES",\N
"4938","patrickdessart","VEGA","1429.jpg","Patrick","Dessart","1961-11-02","Liège",""
"4944","raymondkestemont","VEGA","1392.jpg","Raymond","Kestemont","1952-05-17","Laeken",""
"4956","christophejouniaux","VEGA","1389.jpg","Christophe","Jouniaux ","1977-09-26","Woluwe Saint Lambert",""
"4958","savadoralonsomerino","VEGA","1383.jpg","Savador","Alonso merino","1984-08-03","Liège",""
"4960","francoisebudo","VEGA","1404.jpg","Françoise","Budo","1967-08-11","OREYE",""
"4962","saragraetz","VEGA","1428.jpg","Sara","Graetz","1978-02-08","Liege",""
"4963","bernardpotier","VEGA","1391.jpg","Bernard","Potier","1967-04-11","Herstal",\N
"4967","jorgepalma","VEGA","1407.jpg","Jorge","Palma","1949-10-16","Liège",\N
"4969","pierreeyben","VEGA","1400.jpg","Pierre","Eyben","1975-08-13","",""
"4970","sandrinecalomme","VEGA","1424.jpg","Sandrine","Calomme","1975-01-01","",""
"4972","marieannedethier","VEGA","1421.jpg","Marie-Anne","Dethier","1959-01-28","Montegnée",""
"4975","ericderuest","VEGA","1385.jpg","Eric","De Ruest","1973-07-15","Liège",""
"4979","pascalhouba","VEGA","1386.jpg","Pascal","Houba","1970-08-14","",""
"4981","jeanstrub","VEGA","1431.jpg","Jean","Strub","1973-09-04","BONCELLES",\N
"4982","christinepagnoulle","VEGA","1408.jpg","Christine","Pagnoulle","1949-03-05","Liège",""
"4993","leilarebbouh","ECOLO","1409.jpg","Leila","Rebbouh","1979-08-01","Waremme",\N
"4995","pierreolivierdelannois","PS","1830.gif","Paul-Olivier","Delannois","1966-07-01","Ere","Federal Chamber of Representatives"
"4996","ozenozlem","PS","1831.jpg","Özlem","Özen","1978-10-04","Aiseau-Presles","Alderman (or Chair of CPAS)"
"4997","patrickprevot","PS","1462.jpg","Patrick","Prévot","1983-04-21","Soignies","Belgian Senate"
"4998","annelambelin","PS","1458.jpg","Anne","Lambelin","1987-12-19","La Hulpe","Belgian Senate"
"4999","magalidock","MR","3001.jpg","Magali","Dock","1979-07-14","Verlaine","Walloon Parliament"
"5000","laetitiabrogniez","MR","1442.png","Laetitia","Brogniez","1980-12-23","Philippeville","Walloon Parliament"
"5002","virginiedefrangfirket","MR","2932.jpg","Virginie","Defrang-Firket","1971-05-07","Neupré","Walloon Parliament"
"5003","veroniquejamoulle","PS","1675.png","Véronique","Jamoulle","1959-02-04","Bruxelles","Province or municipal councillor"
"5004","rachidmadrane","PS","1713.jpg","Rachid","Madrane","1968-04-15","Etterbeek","Government of the Federation Wallonia-Brussels"
"5005","simonesusskind","PS","1678.png","Simone","Susskind","1947-10-19","Bruxelles","Brussels Parliament"
"5006","christiemorreale","PS","1460.jpg","Christie","Morreale","1977-06-14","Esneux","Sénat"
"5007","ruddywarnier","PVDA-PTB","1582.jpg","Ruddy","Warnier","1988-01-09","Anthisnes","Walloon Parliament"
"5009","abdallahkanfaoui","MR","3148.jpg","Abdallah","Kanfaoui","1968-05-21","Schaerbeek","Brussels Parliament"
"5010","arnaudverstraete","Groen!","1690.jpg","Arnaud","Verstraete","1979-11-12","Schaerbeek ","Brussels Parliament"
"5011","laurenthenquet","MR","1848.jpg","Laurent","Henquet","1958-01-16","Noville-les-Bois","Province or municipal councillor"
"5012","jeremiedrouart","ECOLO","1464.jpg","Jérémie","Drouart","1984-01-10","Anderlecht",""
"5014","hermanwijnants","N-VA","1527.jpg","Herman","Wynants","1946-02-15","WESTERLO ","Alderman (or Chair of CPAS)"
"5015","freddymockel","ECOLO","1548.jpg","Freddy","Mockel","1970-04-13","Eupen","Parliament of the German Community"
"5016","gregorfreches","PFF","1549.jpg","Gregor","Freches","1962-10-21","Sinkt-Vith (Recht)","Parliament of the German Community"
"5017","christophgentges","PFF","1550.jpg","Christoph","Gentges","1974-05-08","Hergenrath","Parliament of the German Community"
"5018","zzahoorellahimanzoor","PS","1551.jpg","Zahoor Ellahi ","Manzoor","1969-01-04","Molenbeek-Saint-Jean","Brussels Parliament"
"5019","wolfgangreuter","ProDG","1888.jpg","Wolfgang","Reuter","1969-07-28","Büllingen","Parliament of the German Community"
"5020","alfredossemann","SP","1556.jpg","Alfred","Ossemann","1963-03-27","Eupen",""
"5021","lindanix","Vivant","1557.jpg","Linda","Nix",\N,"",\N
"5022","janbecaus","N-VA","1558.jpg","Jan ","Becaus","1948-07-18","",\N
"5023","charlesgardier","MR","1560.jpg","Charles","Gardier","1965-09-22","Spa","Parliament of the French Community"
"5024","guycoeme","PS","1562.gif","Guy","Coëme","1946-08-21","Waremme",\N
"5025","youssefhandichi","PVDA-PTB","1592.png","Youssef","Handichi","1976-08-23","Jette","Brussels Parliament"
"5026","nawalbenhamou","PS","1833.jpg","Nawal","Ben Hamou","1987-06-11","","Federal Chamber of Representatives"
"5027","jeanpierredenis","PS","1654.png","Jean Pierre","Denis","1959-01-14","Maffle","Walloon Parliament"
"5028","francoisdevillers","PS","1655.jpg","Francois","Devillers","1973-01-01"," Moralanwelz","Walloon Parliament"
"5029","deborahgeradon","PS","1663.png","Deborah","Geradon","1986-07-31","Seraing","Walloon Parliament"
"5030","vincentsampaoli","PS","1669.jpg","Vincent","Sampaoli","1968-10-22","Andenne","Walloon Parliament"
"5031","juliepatte","PS","1668.jpg","Julie","Patte","1976-11-26","Charleroi","Alderman (or Chair of CPAS)"
"5032","ametgjanaj","PS","1674.png","Amet","Gjanaj","1968-06-07","Bruxelles","Province or municipal councillor"
"5033","hasankoyuncu","PS","1676.png","Hasan","Koyuncu","1981-05-08","Schaarbeek","Brussels Parliament"
"5034","sevkettemiz","PS","1679.png","Sevket","Temiz","1970-09-01","Bruxelles","Brussels Parliament"
"5036","ridouanechahid","PS","1673.png","Ridouane","Chahid","1977-08-12","Bruxelles","Alderman (or Chair of CPAS)"
"5037","julienuytteldaele","PS","4189.jpg","Julien","Uytteldaele","1991-05-04"," Woluwé-Saint-Lambert ","Brussels Parliament"
"5043","tineeerlingen","N-VA","1599.jpg","Tine","Eerlingen","1976-05-24","Heverlee",""
"5044","damienyzerbyt","cdH","1600.jpg","Damien","Yzerbyt","1963-12-10","Mouscron",\N
"5045","krisvandijck","N-VA","1601.jpg","Kris","Van Dijck","1963-10-02","Dessel","Mayor"
"5046","wimvandijck","Vlaams Belang","1602.jpg","Wim","Van Dijck","1969-07-19","TIENEN",\N
"5047","ludosannen","sp.a","1604.jpg","Ludo","Sannen","1954-05-26","HAM",\N
"5048","friedabrepoels","N-VA","1605.jpg","Frieda","Brepoels","1955-05-07","Bilzen","Mayor"
"5049","carldecaluwe","CD&V","1608.jpg","Carl","Decaluwe","1960-09-18","Kortrijk","Provincial executive"
"5050","filipwatteeuw","Groen!","1615.jpg","Filip","Watteeuw","1962-09-10","",""
"5058","svengatz","Open VLD","2676.jpg","Sven","Gatz","1967-05-06","Jette","Flemish Goverment"
"5059","antoniosantoniadis","SP","1643.jpg","Antonios","Antoniadis","1985-05-02","","German Goverment"
"5060","annalissagadaleta","Groen!","1650.jpg","Annalissa","Gadaleta",\N,"Sint-Jans-Molenbeek",""
"5064","kurtvanryckeghem1","CD&V","1666.jpg","Kurt","Vanryckeghem ","1965-10-14","Waregem","Mayor"
"5065","mauricedehu","PS","1683.jpg","Maurice","Dehu","1952-04-27","Nivelles",\N
"5066","benoitthans","MR","1684.jpg","Benoît","Thans","1964-08-20","",\N
"5067","ludivinededonder","PS","1685.jpg","Ludivine","Dedonder","1977-03-17","Tournai",""
"5068","nathaliegilson","MR","1697.jpg","Nathalie","Gilson","1965-01-08","Bruxelles",""
"5069","veralarock","Groen!","1698.jpg","Vera","Larock","1986-01-01","Sint-Jans-Molenbeek",""
"5070","haliskokten","PS","1699.jpg","Halis","Kökten","1967-01-01","",""
"5078","angelaquaranta","PS","1755.jpg","Angela","Quaranta","1961-07-30","Grâce-Hollogne","Alderman (or Chair of CPAS)"
"5079","sophiethemont","PS","1759.png","Sophie","Thémont","1973-05-03","Flémalle","Mayor"
"5080","didierdraux","PS","1760.png","Didier","Draux","1959-03-01","Frameries","Mayor"
"5081","sergefillot","PS","1761.png","Serge","Fillot","1972-08-18","Hermalle-sous-Argenteau","Mayor"
"5089","ps","PS","3896.png","Gilles","Parti Socialiste (PS)",\N,"","Party"
"5102","pierrewacquier","PS","1777.jpg","Pierre","Wacquier","1959-09-14","Laplaigne (Brunehaut)","Mayor"
"5116","dirkjanssens","Open VLD","1805.gif","Dirk","Janssens","1969-03-28","Dilbeek","Federal Chamber of Representatives"
"5117","georgeslouisbouchez","MR","1806.jpg","Georges-Louis","Bouchez","1986-03-23","Mons","Walloon Parliament"
"5118","carinelecomte","MR","1807.jpg","Carine","Lecomte","1960-02-05","Arlon",\N
"5127","joachimcoens","CD&V","2799.jpg","Joachim","Coens","1966-09-06","Sijsele","Mayor"
"5128","chrisreniers","sp.a","1821.png","Chris","Reniers",\N,"Geetbets",\N
"5129","stephanecrusniere","PS","1834.jpg","Stéphane","Crusnière","1967-07-10","Wavre","Federal Chamber of Representatives"
"5130","johanvandelanotte","sp.a","1838.jpg","Johan","Vande Lanotte","1955-07-06"," Oostende","Mayor"
"5132","valerielecomte","MR","1911.jpg","Valérie","Lecomte","1977-07-03","Nettinne","Mayor"
"5133","christianglaude","cdH","1931.jpg","Christian","Glaude",\N,"Bertogne","Mayor"
"5135","dominiquevansevenant","N-VA","1992.jpg","Dominick","Vansevenant",\N,"Keerbergen","Mayor"
"5136","ericvos","Other party","1994.jpg","Eric","Vos","1960-11-07","Turnhout","Mayor"
"5137","lodehofmans","Open VLD","2146.png","Lode","Hofmans",\N,"Ranst (Oelegem)","Mayor"
"5138","peetersjan","sp.a","2004.jpg","Jan","Peeters","1963-01-12","Herentals","Mayor"
"5141","alainpardaen","CD&V","2081.png","Alain","Pardaen","1961-08-24","Wetteren","Mayor"
"5146","chrislippens","CD&V","2109.jpg","Christiaan (Chris)","Lippens",\N,"Sint-Gillis-Waas","Mayor"
"5147","dirksioen","Open VLD","2117.jpg","Dirk","Sioen","1955-12-20","Zonnebeke","Mayor"
"5148","stefaandevleeschouwer","Open VLD","2136.jpg","Stefaan","Devleeschouwer","1964-10-31","Brakel","Mayor"
"5149","claudyprosmans","Other party","2139.jpg","Claudy","Prosmans",\N,"Herstappe","Mayor"
"5150","ernedeblaere","Other party","2185.jpg","Erné","De Blaere","1948-12-15","Knesselare","Mayor"
"5151","alainyzermans","sp.a","2202.png","Alain","Yzermans","1967-05-21","Houthalen-Helchteren","Mayor"
"5152","dirkwalraet","Mayor's list","2203.jpg","Dirk","Walraet","1944-08-19","Spiere-Helkijn","Mayor"
"5153","waltervansteenkiste","Other party","2209.jpg","Walter","Vansteenkiste",\N,"Wemmel","Mayor"
"5157","ghislainmoyart","PS","2210.jpg","Ghislain","Moyart",\N,"Lens","Mayor"
"5163","carlcambron","cdH","2234.jpg","Carl","Cambron",\N,"Perwez","Alderman (or Chair of CPAS)"
"5164","etiennedefresne","MR","2235.jpg","Etienne","Defresne",\N,"Mont","Mayor"
"5165","michellegros","MR","2236.jpg","Michel","Legros",\N,"Hamoir","Alderman (or Chair of CPAS)"
"5166","jacquespierre","cdH","2237.jpg","Jacques","Pierre",\N,"Sainte-Ode","Mayor"
"5167","pigeoletfrancoise","MR","2238.jpg","Françoise","Pigeolet","1956-11-27","Wavre","Mayor"
"5168","taniaroskams","N-VA","2239.jpg","Tania","Roskams","1964-03-07","Linden","Mayor"
"5169","patriciaventurelli","PS","2240.jpg","Patricia","Venturelli","1971-04-20","Rebecq","Alderman (or Chair of CPAS)"
"5170","koenverberck","N-VA","2241.jpg","Koen","Verberck",\N,"Brasschaat","Mayor"
"5171","laurentburton","MR","2242.jpg","Laurent","Burton",\N,"Embourg",\N
"5172","manuclaes","CD&V","2243.jpg","Manu","Claes","1959-02-26","Scherpenheuvel-Zichem",""
"5173","laurenceculot","MR","2244.jpg","Laurence","Culot",\N,"Remouchamps","Alderman (or Chair of CPAS)"
